rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
[6.79 8.92 8.92],29743,8378,10664,10701,13,5,2,6,33,29,53,0.000975019332279864,0.0017819318831321655,2
[7.11 0.59 0.59],10067,8673,697,697,6,4,1,1,17,16,22,0.0015893513459819212,0.0021853581007251414,1
[7.11 0.59 2.24],12000,8576,743,2681,5,4,0,1,14,14,21,0.0011666666666666668,0.00175,3
[7.11 0.59 4.  ],14084,8498,717,4869,7,4,1,2,19,19,26,0.001349048565748367,0.0018460664583925018,3
[7.11 0.59 6.79],17572,8625,710,8237,9,4,1,4,23,21,34,0.0011950830867288867,0.0019348964261324837,2
[7.11 0.59 7.11],17932,8604,715,8613,9,4,0,5,22,21,33,0.001171090787419139,0.0018402855230872184,2
[7.11 0.59 8.09],18960,8417,759,9784,10,5,0,5,25,25,37,0.0013185654008438818,0.001951476793248945,3
[7.11 0.59 8.92],20028,8588,725,10715,11,4,1,6,27,27,39,0.0013481126423007788,0.0019472738166566809,3
[7.11 2.24 0.59],11882,8540,2662,680,6,4,1,1,17,16,22,0.0013465746507322,0.001851540144756775,1
[7.11 2.24 2.24],13844,8639,2608,2597,6,4,1,1,17,14,28,0.0010112684195319273,0.0020225368390638545,2
[7.11 2.24 4.  ],15911,8454,2646,4811,9,5,1,3,24,24,34,0.001508390421720822,0.002136886430771165,3
[7.11 2.24 6.79],19644,8609,2798,8237,10,5,1,4,26,22,37,0.0011199348401547543,0.0018835267766239051,2
[7.11 2.24 7.11],19701,8629,2652,8420,10,5,1,4,26,26,37,0.0013197299629460436,0.0018780772549616765,3
[7.11 2.24 8.09],20669,8462,2631,9576,10,5,1,4,26,23,29,0.0011127775896269776,0.0014030673956166241,2
[7.11 2.24 8.92],22020,8598,2655,10767,11,5,1,5,28,25,37,0.0011353315168029065,0.0016802906448683016,2
[7.11 4.   0.59],14100,8563,4858,679,6,4,1,1,17,17,26,0.0012056737588652482,0.0018439716312056735,3
[7.11 4.   2.24],16327,8710,4845,2772,6,4,1,1,17,17,24,0.0010412200649231335,0.001469957738715012,3
[7.11 4.   4.  ],18274,8495,4886,4893,7,4,1,2,19,19,32,0.0010397285761190762,0.001751121812411076,3
[7.11 4.   6.79],21647,8564,4888,8195,9,4,1,4,23,23,39,0.0010625028872361065,0.0018016353305307894,3
[7.11 4.   7.11],22182,8828,4771,8583,10,5,1,4,26,26,41,0.0011721215399873774,0.00184834550536471,3
[7.11 4.   8.09],23266,8709,4857,9700,9,4,1,4,23,23,35,0.000988567007650649,0.0015043410985988138,3
[7.11 4.   8.92],24020,8542,4722,10756,11,4,2,5,28,28,45,0.0011656952539550376,0.0018734388009991677,3
[7.11 6.79 0.59],17168,8506,8017,645,6,3,2,1,17,15,28,0.0008737185461323392,0.0016309412861137,2
[7.11 6.79 2.24],19428,8633,8103,2692,8,5,2,1,23,23,39,0.001183858348774964,0.002007411982705374,3
[7.11 6.79 4.  ],21687,8597,8157,4933,9,4,2,3,24,20,38,0.0009222114630884863,0.0017522017798681235,2
[7.11 6.79 6.79],24706,8474,8128,8104,11,4,2,5,28,28,45,0.0011333279365336355,0.0018214198980004855,3
[7.11 6.79 7.11],25095,8474,8129,8492,10,4,2,4,26,26,43,0.0010360629607491533,0.0017134887427774454,3
[7.11 6.79 8.09],26305,8495,8087,9723,11,4,2,5,28,28,50,0.0010644364189317619,0.0019007793195210038,3
[7.11 6.79 8.92],27450,8555,8213,10682,11,4,2,5,28,28,46,0.0010200364298724952,0.0016757741347905282,3
[7.11 7.11 0.59],17655,8433,8475,747,9,5,1,3,24,19,31,0.0010761823845935996,0.0017558765222316624,0
[7.11 7.11 2.24],19792,8556,8446,2790,7,4,2,1,20,20,36,0.0010105092966855296,0.001818916734033953,3
[7.11 7.11 4.  ],21942,8583,8535,4824,9,4,2,3,24,24,40,0.0010937927262783702,0.0018229878771306167,3
[7.11 7.11 6.79],24951,8540,8302,8109,11,4,2,5,28,28,45,0.0011221995110416417,0.001803534928459781,3
[7.11 7.11 7.11],25821,8622,8552,8647,10,4,2,4,26,26,43,0.0010069323418922583,0.0016653111808218118,3
[7.11 7.11 8.09],26622,8592,8364,9666,12,5,2,5,31,27,47,0.0010141987829614604,0.0017654571407106907,2
[7.11 7.11 8.92],27678,8538,8528,10612,12,4,2,6,30,30,48,0.0010838933448948623,0.0017342293518317795,3
[7.11 8.09 0.59],18980,8597,9673,710,8,4,2,2,22,20,33,0.001053740779768177,0.001738672286617492,1
[7.11 8.09 2.24],20940,8462,9769,2709,8,4,2,2,22,22,39,0.0010506208213944604,0.0018624641833810886,3
[7.11 8.09 4.  ],23256,8553,9847,4856,8,4,2,2,22,22,38,0.0009459924320605436,0.0016339869281045752,3
[7.11 8.09 6.79],26293,8481,9744,8068,10,4,2,4,26,26,43,0.0009888563495987523,0.0016354162704902446,3
[7.11 8.09 7.11],26941,8701,9704,8536,12,5,3,4,32,32,57,0.001187780705987157,0.0021157343825396234,3
[7.11 8.09 8.09],27745,8606,9512,9627,11,4,2,5,28,25,48,0.0009010632546404756,0.0017300414489097135,2
[7.11 8.09 8.92],28896,8536,9672,10688,11,4,2,5,28,28,49,0.0009689922480620156,0.0016957364341085269,3
[7.11 8.92 0.59],19903,8445,10704,754,7,4,2,1,20,20,34,0.0010048736371401296,0.0017082851831382204,1
[7.11 8.92 2.24],21910,8510,10708,2692,9,4,3,2,25,23,36,0.0010497489730716568,0.0016430853491556368,1
[7.11 8.92 4.  ],24185,8539,10787,4859,8,4,2,2,22,22,41,0.0009096547446764523,0.0016952656605333885,3
[7.11 8.92 6.79],27227,8538,10725,7964,11,4,3,4,29,29,52,0.0010651191831637713,0.0019098688801557281,3
[7.11 8.92 7.11],27719,8456,10713,8550,12,5,3,4,32,32,57,0.0011544428009668461,0.0020563512392221947,3
[7.11 8.92 8.09],28942,8397,10795,9750,10,4,2,4,26,26,50,0.0008983484209798908,0.0017275931172690208,3
[7.11 8.92 8.92],30135,8536,10803,10796,13,4,4,5,34,34,66,0.0011282561805209886,0.002190144350423096,3
[8.09 0.59 0.59],10908,9520,716,672,7,5,1,1,20,19,27,0.0017418408507517418,0.0024752475247524753,1
[8.09 0.59 2.24],12899,9498,683,2718,7,5,1,1,20,19,30,0.0014729824017365688,0.002325761686952477,1
[8.09 0.59 4.  ],14988,9435,753,4800,8,5,1,2,22,22,32,0.0014678409394182012,0.0021350413664264745,3
[8.09 0.59 6.79],18755,9794,707,8254,9,4,1,4,23,23,33,0.0012263396427619302,0.0017595307917888567,3
[8.09 0.59 7.11],18935,9775,695,8465,10,5,1,4,26,26,38,0.0013731185635067337,0.002006865592817534,3
[8.09 0.59 8.09],20277,9782,723,9772,10,4,1,5,25,25,36,0.001232924002564482,0.001775410563692854,3
[8.09 0.59 8.92],21242,9893,717,10632,11,5,1,5,28,25,40,0.001176913661613784,0.0018830618585820547,2
[8.09 2.24 0.59],13105,9689,2702,714,7,5,1,1,20,20,28,0.0015261350629530714,0.0021365890881343,3
[8.09 2.24 2.24],15118,9662,2720,2736,7,5,1,1,20,19,31,0.0012567799973541474,0.0020505357851567673,1
[8.09 2.24 4.  ],17279,9754,2768,4757,8,5,1,2,22,22,32,0.001273221829967012,0.001851959025406563,3
[8.09 2.24 6.79],20622,9752,2765,8105,11,5,1,5,28,28,41,0.0013577732518669384,0.0019881679759480167,3
[8.09 2.24 7.11],20922,9789,2643,8490,10,5,1,4,26,26,39,0.0012427110218908323,0.0018640665328362488,3
[8.09 2.24 8.09],21722,9536,2618,9568,10,4,1,5,25,25,35,0.0011509069146487432,0.0016112696805082405,3
[8.09 2.24 8.92],22889,9557,2610,10722,10,4,1,5,25,25,36,0.0010922277076324872,0.0015728078989907814,3
[8.09 4.   0.59],15349,9762,4896,691,7,5,1,1,20,20,35,0.0013030164831585118,0.002280278845527396,3
[8.09 4.   2.24],17491,9843,4899,2749,8,5,1,2,22,22,37,0.0012577897204276484,0.002115373620719227,3
[8.09 4.   4.  ],19285,9723,4743,4819,8,4,1,3,21,21,30,0.001088929219600726,0.00155561317085818,3
[8.09 4.   6.79],22629,9683,4779,8167,10,5,1,4,26,24,41,0.001060585973750497,0.001811834371823766,2
[8.09 4.   7.11],22918,9672,4779,8467,10,5,1,4,26,26,41,0.0011344794484684528,0.0017889868225848676,3
[8.09 4.   8.09],24465,9748,4881,9836,11,5,1,5,28,28,45,0.0011444921316165952,0.0018393623543838133,3
[8.09 4.   8.92],25414,9895,4781,10738,11,4,1,6,27,25,40,0.0009837097662705595,0.0015739356260328953,2
[8.09 6.79 0.59],18478,9667,8081,730,9,6,2,1,26,21,37,0.0011364866327524625,0.0020023812100876718,2
[8.09 6.79 2.24],20618,9743,8145,2730,7,4,2,1,20,20,34,0.0009700261907071492,0.0016490445242021536,3
[8.09 6.79 4.  ],22539,9734,8106,4699,11,7,2,2,31,25,52,0.001109188517680465,0.002307112116775367,2
[8.09 6.79 6.79],25836,9519,8056,8261,11,5,2,4,29,29,49,0.0011224647778293854,0.00189657841771172,3
[8.09 6.79 7.11],26288,9703,8135,8450,12,5,2,5,31,31,50,0.0011792452830188679,0.0019020085209981738,3
[8.09 6.79 8.09],27414,9556,8020,9838,13,6,2,5,34,28,50,0.001021375939301087,0.0018238856058947984,2
[8.09 6.79 8.92],28413,9584,7999,10830,12,4,2,6,30,30,55,0.0010558547143912998,0.001935733643050716,3
[8.09 7.11 0.59],18858,9635,8525,698,8,5,2,1,23,19,38,0.0010075299607593595,0.002015059921518719,2
[8.09 7.11 2.24],20708,9545,8504,2659,8,5,1,2,22,21,32,0.0010141008305968708,0.0015452965037666602,1
[8.09 7.11 4.  ],23191,9793,8563,4835,7,4,1,2,19,16,37,0.0006899228148850848,0.0015954465094217586,0
[8.09 7.11 6.79],26056,9560,8357,8139,10,4,2,4,26,26,45,0.0009978507829290755,0.0017270494319926312,3
[8.09 7.11 7.11],27124,9740,8689,8695,11,5,2,4,29,25,46,0.0009216929656392863,0.0016959150567762867,2
[8.09 7.11 8.09],27712,9563,8538,9611,11,4,2,5,28,28,47,0.0010103926096997693,0.0016960161662817554,3
[8.09 7.11 8.92],29028,9618,8594,10816,13,5,2,6,33,29,55,0.0009990354140829542,0.0018947223370538789,2
[8.09 8.09 0.59],20113,9773,9630,710,10,8,1,1,29,24,35,0.0011932580917814347,0.0017401680505145926,2
[8.09 8.09 2.24],22165,9850,9675,2640,8,5,2,1,23,23,41,0.0010376720054139411,0.0018497631400857207,3
[8.09 8.09 4.  ],24349,9763,9697,4889,11,5,3,3,30,27,44,0.0011088751078073024,0.0018070557312415293,1
[8.09 8.09 6.79],27682,9744,9747,8191,11,5,2,4,29,29,49,0.0010476121667509573,0.0017701033162343762,3
[8.09 8.09 7.11],27910,9889,9564,8457,11,5,2,4,29,29,49,0.0010390541024722325,0.0017556431386599786,3
[8.09 8.09 8.09],29282,9831,9749,9702,12,5,2,5,31,31,51,0.0010586708558158596,0.0017416843111809305,3
[8.09 8.09 8.92],30159,9564,9760,10835,13,5,2,6,33,33,56,0.001094200736098677,0.0018568254915613913,3
[8.09 8.92 0.59],20878,9628,10522,728,9,6,1,2,25,21,44,0.0010058434715968963,0.002107481559536354,0
[8.09 8.92 2.24],23059,9583,10764,2712,11,7,2,2,31,25,41,0.0010841753762088557,0.001778047616982523,2
[8.09 8.92 4.  ],25075,9490,10710,4875,11,6,3,2,31,25,51,0.0009970089730807576,0.0020338983050847462,2
[8.09 8.92 6.79],28347,9681,10673,7993,13,5,5,3,36,32,54,0.0011288672522665538,0.0019049634881998093,1
[8.09 8.92 7.11],28687,9639,10630,8418,13,5,3,5,34,34,60,0.0011852058423676226,0.002091539721825217,3
[8.09 8.92 8.09],30159,9714,10810,9635,14,6,3,5,37,30,58,0.0009947279419078882,0.001923140687688584,2
[8.09 8.92 8.92],31177,9798,10684,10695,14,6,3,5,37,31,62,0.0009943227379157712,0.0019886454758315424,2
[8.92 0.59 0.59],12039,10620,711,708,7,5,1,1,20,17,29,0.0014120774150676967,0.0024088379433507764,2
[8.92 0.59 2.24],13901,10613,655,2633,8,6,1,1,23,23,33,0.0016545572260988418,0.002373929933098338,3
[8.92 0.59 4.  ],16235,10746,647,4842,8,5,1,2,22,22,31,0.0013550970126270402,0.0019094548814290113,3
[8.92 0.59 6.79],19625,10675,702,8248,10,5,1,4,26,26,37,0.0013248407643312102,0.0018853503184713375,3
[8.92 0.59 7.11],19951,10748,763,8440,10,5,1,4,26,26,38,0.0013031928224149164,0.001904666432760263,3
[8.92 0.59 8.09],21314,10728,792,9794,11,6,1,4,29,25,42,0.00117293797503988,0.001970535798066998,2
[8.92 0.59 8.92],22155,10722,735,10698,11,5,1,5,28,28,41,0.001263823064770932,0.0018505980591288647,3
[8.92 2.24 0.59],14064,10659,2701,704,9,7,1,1,26,21,32,0.0014931740614334472,0.0022753128555176336,2
[8.92 2.24 2.24],16190,10793,2734,2663,6,4,1,1,17,17,24,0.0010500308832612725,0.0014823965410747375,3
[8.92 2.24 4.  ],18260,10811,2609,4840,10,6,1,3,27,27,39,0.0014786418400876233,0.002135815991237678,3
[8.92 2.24 6.79],21721,10749,2792,8180,11,6,1,4,29,25,38,0.001150959900557065,0.0017494590488467384,2
[8.92 2.24 7.11],21963,10804,2733,8426,11,6,1,4,29,25,42,0.0011382780130219006,0.0019123070618767926,2
[8.92 2.24 8.09],23065,10644,2717,9704,11,5,1,5,28,28,40,0.0012139605462822456,0.0017342293518317795,3
[8.92 2.24 8.92],23953,10759,2676,10518,12,5,1,6,30,30,44,0.0012524527199098234,0.001836930655867741,3
[8.92 4.   0.59],16376,10927,4742,707,7,5,1,1,20,17,26,0.001038104543234001,0.0015876893014167073,2
[8.92 4.   2.24],18088,10701,4721,2666,7,5,1,1,20,19,28,0.0010504201680672268,0.0015479876160990713,1
[8.92 4.   4.  ],20330,10712,4685,4933,9,5,1,3,24,24,39,0.0011805213969503198,0.0019183472700442694,3
[8.92 4.   6.79],23734,10735,4814,8185,12,7,1,4,32,27,45,0.001137608494143423,0.0018960141569057051,2
[8.92 4.   7.11],24020,10680,4862,8478,11,6,1,4,29,26,39,0.0010824313072439634,0.0016236469608659448,2
[8.92 4.   8.09],25354,10699,4980,9675,11,5,1,5,28,28,44,0.0011043622308117063,0.0017354263627041098,3
[8.92 4.   8.92],26214,10717,4910,10587,13,6,2,5,34,34,56,0.0012970168612191958,0.0021362630655374997,3
[8.92 6.79 0.59],19733,10745,8261,727,8,5,2,1,23,23,40,0.0011655602290579232,0.0020270612679268232,3
[8.92 6.79 2.24],21594,10727,8266,2601,10,6,2,2,28,24,44,0.0011114198388441233,0.0020376030378808927,2
[8.92 6.79 4.  ],23522,10682,8127,4713,10,5,2,3,27,27,44,0.0011478615763965648,0.0018705892356092172,3
[8.92 6.79 6.79],27170,10749,8264,8157,11,5,2,4,29,29,50,0.0010673536989326462,0.001840264998159735,3
[8.92 6.79 7.11],27431,10827,8036,8568,12,6,2,4,32,32,52,0.0011665633772009769,0.001895665487951588,3
[8.92 6.79 8.09],28670,10754,8149,9767,12,5,2,5,31,31,52,0.00108126961981165,0.0018137425880711546,3
[8.92 6.79 8.92],29702,10872,8184,10646,13,5,2,6,33,33,57,0.0011110362938522658,0.0019190626893811863,3
[8.92 7.11 0.59],19988,10790,8527,671,8,5,2,1,23,23,39,0.001150690414248549,0.0019511707024214532,3
[8.92 7.11 2.24],21711,10641,8421,2649,10,6,3,1,29,22,45,0.001013311224724794,0.0020726820505734423,0
[8.92 7.11 4.  ],24070,10783,8589,4698,8,5,1,2,22,22,38,0.0009140008309098462,0.0015787287079351891,3
[8.92 7.11 6.79],27446,10663,8716,8067,12,6,2,4,32,32,52,0.0011659258179698314,0.0018946294542009766,3
[8.92 7.11 7.11],27549,10522,8418,8609,12,5,2,5,31,31,50,0.001125267704816872,0.0018149479109949547,3
[8.92 7.11 8.09],28916,10585,8468,9863,12,5,2,5,31,31,54,0.0010720708258403653,0.0018674782127541848,3
[8.92 7.11 8.92],29817,10678,8435,10704,12,4,2,6,30,28,43,0.0009390616091491432,0.001442130328336184,2
[8.92 8.09 0.59],21184,10732,9762,690,8,5,2,1,23,23,40,0.001085725075528701,0.0018882175226586106,3
[8.92 8.09 2.24],23043,10614,9765,2664,9,6,2,1,26,26,45,0.001128325304864818,0.0019528707199583386,3
[8.92 8.09 4.  ],25456,10857,9769,4830,11,7,3,1,32,25,49,0.0009820867379006914,0.0019248900062853551,0
[8.92 8.09 6.79],28532,10714,9744,8074,11,5,2,4,29,29,48,0.0010164026356371792,0.0016823216038132625,3
[8.92 8.09 7.11],29165,10780,9858,8527,13,5,3,5,34,34,63,0.0011657809017658152,0.002160123435624893,3
[8.92 8.09 8.09],29825,10587,9654,9584,12,5,2,5,31,31,53,0.0010393964794635374,0.001777032690695725,3
[8.92 8.09 8.92],31290,10779,9739,10772,13,5,3,5,34,34,62,0.0010866091403004157,0.001981463726430169,3
[8.92 8.92 0.59],22200,10760,10720,720,9,5,3,1,26,26,49,0.0011711711711711714,0.002207207207207207,3
[8.92 8.92 2.24],23985,10567,10787,2631,8,5,2,1,23,23,41,0.0009589326662497394,0.0017094017094017096,1
[8.92 8.92 4.  ],26407,10629,10895,4883,10,6,2,2,28,24,47,0.0009088499261559436,0.0017798311053887227,2
[8.92 8.92 6.79],29551,10682,10632,8237,12,5,3,4,32,32,57,0.001082873676017732,0.001928868735406585,3
[8.92 8.92 7.11],30252,10709,10951,8592,12,5,3,4,32,32,59,0.0010577813037154571,0.0019502842787253733,3
[8.92 8.92 8.09],30936,10579,10667,9690,13,6,3,4,35,30,58,0.000969743987587277,0.0018748383760020687,2
[8.92 8.92 8.92],32069,10648,10784,10637,14,6,2,6,36,36,62,0.0011225794380866256,0.0019333312544825218,3
[0.59 0.59 0.59],2140,709,711,720,3,1,1,1,8,6,6,0.002803738317757009,0.002803738317757009,0
[0.59 0.59 2.24],4019,691,697,2631,4,1,1,2,10,8,10,0.0019905449116695696,0.002488181139586962,0
[0.59 0.59 4.  ],6409,728,738,4943,6,1,1,4,14,13,14,0.0020283975659229213,0.002184428147916992,2
[0.59 0.59 6.79],9566,733,733,8100,9,1,1,7,20,19,20,0.0019862011289985366,0.0020907380305247754,2
[0.59 0.59 7.11],9966,710,717,8539,10,1,1,8,22,21,22,0.002107164358819988,0.002207505518763797,2
[0.59 0.59 8.09],11126,758,695,9673,12,1,1,10,26,25,26,0.002246989034693511,0.002336868596081251,2
[0.59 0.59 8.92],11941,724,666,10551,12,1,1,10,26,25,26,0.0020936269994137843,0.002177372079390336,2
[0.59 2.24 0.59],4111,729,2675,707,3,1,1,1,8,7,8,0.0017027487229384578,0.0019459985405010946,2
[0.59 2.24 2.24],6140,707,2631,2802,5,1,1,3,12,11,12,0.0017915309446254074,0.001954397394136808,2
[0.59 2.24 4.  ],8289,767,2730,4792,7,1,1,5,16,15,16,0.0018096272167933407,0.0019302690312462296,2
[0.59 2.24 6.79],11636,717,2696,8223,9,1,1,7,20,19,20,0.0016328635269852185,0.0017188037126160192,2
[0.59 2.24 7.11],11901,708,2672,8521,11,1,2,8,25,23,25,0.0019326107049827746,0.0021006638097638853,2
[0.59 2.24 8.09],13090,705,2632,9753,12,1,1,10,26,25,26,0.0019098548510313215,0.0019862490450725744,2
[0.59 2.24 8.92],13978,727,2736,10515,12,1,1,10,26,25,26,0.0017885248247245672,0.0018600658177135496,2
[0.59 4.   0.59],6259,738,4834,687,4,1,2,1,11,9,11,0.0014379293816903658,0.0017574692442882249,2
[0.59 4.   2.24],8247,698,4894,2655,6,1,2,3,15,15,17,0.001818843215714805,0.00206135564447678,3
[0.59 4.   4.  ],10388,711,4864,4813,8,1,2,5,19,19,21,0.0018290335001925296,0.0020215633423180594,3
[0.59 4.   6.79],13673,707,4780,8186,11,1,2,8,25,25,27,0.0018284209756454328,0.0019746946536970678,3
[0.59 4.   7.11],13891,719,4735,8437,11,1,2,8,25,25,27,0.0017997264415808797,0.0019437045569073504,3
[0.59 4.   8.09],15181,699,4809,9673,13,1,3,9,30,28,31,0.0018444107766286805,0.002042026216981753,2
[0.59 4.   8.92],16288,686,4828,10774,13,1,2,10,29,27,29,0.0016576620825147347,0.0017804518664047149,2
[0.59 6.79 0.59],9477,753,8028,696,5,1,3,1,14,14,17,0.0014772607365199958,0.0017938166086314234,3
[0.59 6.79 2.24],11548,693,8098,2757,7,1,3,3,18,18,21,0.0015587114651887774,0.0018184967093869066,3
[0.59 6.79 4.  ],13603,669,8077,4857,10,1,4,5,25,25,29,0.0018378298904653386,0.0021318826729397927,3
[0.59 6.79 6.79],17020,731,8124,8165,13,1,4,8,31,31,35,0.0018213866039953,0.002056404230317274,3
[0.59 6.79 7.11],17288,741,8162,8385,14,1,5,8,34,34,39,0.001966682091624248,0.002255900046274873,3
[0.59 6.79 8.09],18677,697,8186,9794,14,1,4,9,33,33,37,0.0017668790490978211,0.0019810462065642234,3
[0.59 6.79 8.92],19509,717,8092,10700,15,1,4,10,35,35,39,0.001794043774668102,0.001999077348915885,3
[0.59 7.11 0.59],10103,710,8688,705,4,1,2,1,11,11,13,0.0010887855092546767,0.0012867465109373452,3
[0.59 7.11 2.24],11898,700,8528,2670,7,1,3,3,18,18,21,0.0015128593040847204,0.0017650025214321734,3
[0.59 7.11 4.  ],13974,677,8552,4745,10,1,5,4,26,26,31,0.0018605982539001,0.00221840561041935,3
[0.59 7.11 6.79],17390,754,8599,8037,13,1,4,8,31,31,35,0.0017826336975273144,0.0020126509488211613,3
[0.59 7.11 7.11],17719,692,8460,8567,13,1,4,8,31,31,35,0.0017495343981037304,0.0019752807720525988,3
[0.59 7.11 8.09],19006,722,8726,9558,14,1,4,9,33,33,37,0.0017362938019572767,0.001946753656739977,3
[0.59 7.11 8.92],19805,707,8561,10537,15,1,4,10,35,35,39,0.0017672304973491548,0.0019691996970462003,3
[0.59 8.09 0.59],11289,752,9791,746,7,1,5,1,20,20,25,0.001771636105943839,0.002214545132429799,3
[0.59 8.09 2.24],13055,676,9671,2708,9,1,5,3,24,24,29,0.0018383761011106857,0.002221371122175412,3
[0.59 8.09 4.  ],15304,734,9759,4811,11,1,5,5,28,28,33,0.0018295870360690017,0.002156299006795609,3
[0.59 8.09 6.79],18709,676,9806,8227,12,1,4,7,29,29,33,0.0015500561227216848,0.0017638569672350207,3
[0.59 8.09 7.11],18748,693,9655,8400,15,1,5,9,36,36,41,0.0019202048218476641,0.0021868999359931727,3
[0.59 8.09 8.09],20080,724,9756,9600,15,1,5,9,36,36,41,0.0017928286852589642,0.002041832669322709,3
[0.59 8.09 8.92],21102,694,9755,10653,18,1,6,11,43,43,49,0.002037721542981708,0.002322054781537295,3
[0.59 8.92 0.59],12206,730,10756,720,8,1,5,2,22,20,28,0.0016385384237260366,0.0022939537932164513,1
[0.59 8.92 2.24],14088,668,10695,2725,9,1,5,3,24,24,29,0.0017035775127768314,0.0020584894946053373,3
[0.59 8.92 4.  ],16286,698,10882,4706,11,1,5,5,28,28,33,0.0017192680830160874,0.0020262802406975314,3
[0.59 8.92 6.79],19613,729,10711,8173,13,1,5,7,32,32,37,0.0016315708968541276,0.0018865038494875848,3
[0.59 8.92 7.11],19760,701,10524,8535,15,1,5,9,36,36,41,0.0018218623481781374,0.002074898785425101,3
[0.59 8.92 8.09],21198,723,10623,9852,16,1,5,10,38,38,43,0.0017926219454665535,0.0020284932540805736,3
[0.59 8.92 8.92],22029,716,10733,10580,16,1,5,10,38,38,43,0.0017249988651323255,0.0019519724000181574,3
[2.24 0.59 0.59],4162,2731,719,712,4,2,1,1,11,8,10,0.0019221528111484864,0.0024026910139356076,0
[2.24 0.59 2.24],5988,2678,704,2606,6,2,1,3,15,15,16,0.00250501002004008,0.0026720106880427524,3
[2.24 0.59 4.  ],8175,2707,677,4791,8,2,1,5,19,18,19,0.0022018348623853213,0.002324159021406728,2
[2.24 0.59 6.79],11565,2699,691,8175,12,2,1,9,27,27,28,0.0023346303501945525,0.002421098140942499,3
[2.24 0.59 7.11],11734,2587,668,8479,11,2,1,8,25,23,25,0.00196011590250554,0.002130560763592977,2
[2.24 0.59 8.09],13118,2659,688,9771,11,2,1,8,25,24,25,0.0018295471870712,0.0019057783198658327,2
[2.24 0.59 8.92],14208,2663,720,10825,14,2,1,11,31,30,31,0.002111486486486486,0.002181869369369369,2
[2.24 2.24 0.59],6144,2737,2695,712,5,3,1,1,14,12,14,0.001953125,0.0022786458333333326,2
[2.24 2.24 2.24],8006,2639,2689,2678,6,2,1,3,15,14,15,0.0017486884836372721,0.0018735948038970773,2
[2.24 2.24 4.  ],10120,2769,2576,4775,8,2,1,5,19,19,20,0.0018774703557312253,0.001976284584980237,3
[2.24 2.24 6.79],13647,2716,2739,8192,13,3,1,9,30,28,29,0.00205173298160768,0.0021250091595222394,2
[2.24 2.24 7.11],13934,2779,2678,8477,11,2,1,8,25,24,25,0.0017224056265250467,0.0017941725276302567,2
[2.24 2.24 8.09],14965,2705,2706,9554,14,2,2,10,32,30,33,0.002004677581022385,0.0022051453391246237,2
[2.24 2.24 8.92],16049,2683,2745,10621,15,3,1,11,34,32,34,0.0019938937005420897,0.0021185120568259705,2
[2.24 4.   0.59],8116,2572,4819,725,5,2,3,0,15,15,17,0.0018482010842779692,0.002094627895515032,1
[2.24 4.   2.24],10031,2721,4739,2571,8,3,2,3,21,21,23,0.0020935101186322397,0.0022928920346924533,3
[2.24 4.   4.  ],12159,2633,4663,4863,13,4,3,6,33,30,33,0.002467308166790032,0.002714038983469035,2
[2.24 4.   6.79],15574,2620,4796,8158,14,3,2,9,33,33,35,0.0021189161422884295,0.002247335302427122,3
[2.24 4.   7.11],16057,2755,4734,8568,14,3,2,9,33,31,33,0.0019306221585601293,0.0020551784268543318,2
